Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
synchronicity	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0
underestimates	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
undocumented	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0
unforeseeable	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
unnaturally	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0
unregulated	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0
videocassette	7	6	6	6	0.14	0.9031	0.07	0.8451	5.0
absenteeism	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
accommodated	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
acrimonious	7	5	6	4	0.14	0.9031	0.06	0.7782	5.0
adjudicated	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
aficionados	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
alternatively	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
anachronism	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
appropriation	8	5	8	5	0.16	0.9542	0.06	0.7782	5.0
archipelago	7	5	5	4	0.14	0.9031	0.06	0.7782	5.0
assimilating	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
attributable	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
Babylonians	5	5	0	0	0.1	0.7782	0.06	0.7782	5.0
Bougainvillea	7	5	3	3	0.14	0.9031	0.06	0.7782	5.0
cannibalizing	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
capitulation	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
carcinogenic	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
circumnavigate	6	5	4	3	0.12	0.8451	0.06	0.7782	5.0
commemoration	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
commonality	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
compartmentalized	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
configurations	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
conglomeration	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
connectivity	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0
continuances	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
counteroffensive	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
Counterterrorist	5	5	2	2	0.1	0.7782	0.06	0.7782	5.0
Creationism	16	5	6	4	0.31	1.2304	0.06	0.7782	5.0
criminologist	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
debilitated	7	5	7	5	0.14	0.9031	0.06	0.7782	5.0
deceleration	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0
deforestation	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
deleterious	9	5	9	5	0.18	1.0	0.06	0.7782	5.0
depilatory	8	5	8	5	0.16	0.9542	0.06	0.7782	5.0
deterministic	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
diagonally	7	5	5	4	0.14	0.9031	0.06	0.7782	5.0
Dionysian	5	5	0	0	0.1	0.7782	0.06	0.7782	5.0
directorial	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
dispassionately	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
disseminated	5	5	3	3	0.1	0.7782	0.06	0.7782	5.0
Egyptology	5	5	0	0	0.1	0.7782	0.06	0.7782	5.0
elaborated	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
electrostatic	10	5	8	5	0.2	1.0414	0.06	0.7782	5.0
encyclopedic	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0
equivocation	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
exculpatory	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
exoneration	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
extrapolating	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
feasibility	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
fortification	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
geometrical	6	5	5	4	0.12	0.8451	0.06	0.7782	5.0
geometrically	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
horticulturist	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
imponderables	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
indefinable	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
indoctrinated	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
intuitively	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
irresistibly	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
liberalism	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
materially	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
militaristic	6	5	3	3	0.12	0.8451	0.06	0.7782	5.0
modernization	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
multimillionaires	7	5	7	5	0.14	0.9031	0.06	0.7782	5.0
mummification	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
Neapolitan	6	5	0	0	0.12	0.8451	0.06	0.7782	5.0
necessitating	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
neutralization	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
nonmilitary	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
nymphomaniacs	6	5	4	4	0.12	0.8451	0.06	0.7782	5.0
orientated	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
overconfidence	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
perpetuated	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
personalizing	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
Pharmacology	5	5	2	2	0.1	0.7782	0.06	0.7782	5.0
photoelectric	6	5	5	4	0.12	0.8451	0.06	0.7782	5.0
photojournalist	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
polyethylene	6	5	4	3	0.12	0.8451	0.06	0.7782	5.0
precariously	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
precipitously	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
prioritizing	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
professorial	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
prototypical	7	5	7	5	0.14	0.9031	0.06	0.7782	5.0
recoverable	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
recuperated	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
recuperative	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
revitalizing	7	5	5	5	0.14	0.9031	0.06	0.7782	5.0
specification	8	5	6	5	0.16	0.9542	0.06	0.7782	5.0
specificity	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
spiritualist	11	5	10	5	0.22	1.0792	0.06	0.7782	5.0
subjectivity	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0
subsidiaries	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
substantiation	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
suitability	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
triviality	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
unalterable	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0
unanswerable	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
underachievers	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
undergraduates	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
unobtainable	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0
unreality	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
unseasonably	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0
verifiable	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0
victimization	10	5	10	5	0.2	1.0414	0.06	0.7782	5.0
abolitionists	13	4	12	4	0.25	1.1461	0.05	0.699	5.0
aborigine	4	4	4	4	0.08	0.699	0.05	0.699	5.0
alimentary	4	4	3	3	0.08	0.699	0.05	0.699	5.0
alleviating	4	4	4	4	0.08	0.699	0.05	0.699	5.0
alphanumeric	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
ambiguities	4	4	4	4	0.08	0.699	0.05	0.699	5.0
amphitheater	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
antigovernment	4	4	4	4	0.08	0.699	0.05	0.699	5.0
apotheosis	4	4	4	4	0.08	0.699	0.05	0.699	5.0
autonomously	4	4	4	4	0.08	0.699	0.05	0.699	5.0
Biomedical	4	4	1	1	0.08	0.699	0.05	0.699	5.0
cafeterias	4	4	4	4	0.08	0.699	0.05	0.699	5.0
categorizes	4	4	4	4	0.08	0.699	0.05	0.699	5.0
categorizing	4	4	3	3	0.08	0.699	0.05	0.699	5.0
choreographers	6	4	6	4	0.12	0.8451	0.05	0.699	5.0
chromatography	4	4	4	4	0.08	0.699	0.05	0.699	5.0
competitively	4	4	4	4	0.08	0.699	0.05	0.699	5.0
conciliation	4	4	3	3	0.08	0.699	0.05	0.699	5.0
confabulation	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
conscientiously	4	4	4	4	0.08	0.699	0.05	0.699	5.0
Criminalistics	9	4	0	0	0.18	1.0	0.05	0.699	5.0
decommissioning	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
demilitarized	6	4	6	4	0.12	0.8451	0.05	0.699	5.0
deteriorates	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
differentiates	4	4	4	4	0.08	0.699	0.05	0.699	5.0
discontinuing	4	4	4	4	0.08	0.699	0.05	0.699	5.0
diverticulum	6	4	6	4	0.12	0.8451	0.05	0.699	5.0
dramatization	4	4	4	4	0.08	0.699	0.05	0.699	5.0
echolocation	5	4	3	2	0.1	0.7782	0.05	0.699	5.0
electromagnet	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
eliminations	4	4	3	3	0.08	0.699	0.05	0.699	5.0
emaciated	4	4	4	4	0.08	0.699	0.05	0.699	5.0
Ethiopians	4	4	0	0	0.08	0.699	0.05	0.699	5.0
etiology	4	4	3	3	0.08	0.699	0.05	0.699	5.0
evangelism	4	4	3	3	0.08	0.699	0.05	0.699	5.0
excommunicate	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
expressionistic	4	4	4	4	0.08	0.699	0.05	0.699	5.0
extrapolation	4	4	4	4	0.08	0.699	0.05	0.699	5.0
extravagantly	5	4	4	3	0.1	0.7782	0.05	0.699	5.0
facilitators	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
generational	4	4	4	4	0.08	0.699	0.05	0.699	5.0
geopolitics	4	4	2	2	0.08	0.699	0.05	0.699	5.0
gullibility	4	4	4	4	0.08	0.699	0.05	0.699	5.0
Gynecology	8	4	3	3	0.16	0.9542	0.05	0.699	5.0
harmoniously	7	4	6	4	0.14	0.9031	0.05	0.699	5.0
hematology	4	4	2	2	0.08	0.699	0.05	0.699	5.0
homeostasis	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
illegality	4	4	4	4	0.08	0.699	0.05	0.699	5.0
immemorial	4	4	4	4	0.08	0.699	0.05	0.699	5.0
impressionism	6	4	3	2	0.12	0.8451	0.05	0.699	5.0
inadequately	4	4	4	4	0.08	0.699	0.05	0.699	5.0
inadvisable	4	4	3	3	0.08	0.699	0.05	0.699	5.0
incarcerating	4	4	4	4	0.08	0.699	0.05	0.699	5.0
incineration	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
inexpensively	4	4	4	4	0.08	0.699	0.05	0.699	5.0
intercollegiate	4	4	4	4	0.08	0.699	0.05	0.699	5.0
interrelated	4	4	4	4	0.08	0.699	0.05	0.699	5.0
interrogators	4	4	4	4	0.08	0.699	0.05	0.699	5.0
intrinsically	4	4	4	4	0.08	0.699	0.05	0.699	5.0
invariable	4	4	4	4	0.08	0.699	0.05	0.699	5.0
invitational	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
irreversibly	4	4	4	4	0.08	0.699	0.05	0.699	5.0
lackadaisical	4	4	4	4	0.08	0.699	0.05	0.699	5.0
laparoscopy	6	4	6	4	0.12	0.8451	0.05	0.699	5.0
lollapalooza	4	4	3	3	0.08	0.699	0.05	0.699	5.0
longitudinal	4	4	4	4	0.08	0.699	0.05	0.699	5.0
magnetically	4	4	4	4	0.08	0.699	0.05	0.699	5.0
magnetometer	5	4	4	3	0.1	0.7782	0.05	0.699	5.0
metallurgical	4	4	4	4	0.08	0.699	0.05	0.699	5.0
methodologies	4	4	3	3	0.08	0.699	0.05	0.699	5.0
microprocessors	5	4	5	4	0.1	0.7782	0.05	0.699	5.0
microscopically	4	4	3	3	0.08	0.699	0.05	0.699	5.0
microwavable	4	4	4	4	0.08	0.699	0.05	0.699	5.0
militarism	5	4	4	3	0.1	0.7782	0.05	0.699	5.0
ministerial	5	4	3	2	0.1	0.7782	0.05	0.699	5.0
miscalculations	4	4	4	4	0.08	0.699	0.05	0.699	5.0
monochromatic	8	4	8	4	0.16	0.9542	0.05	0.699	5.0
multinationals	4	4	4	4	0.08	0.699	0.05	0.699	5.0
multiplicity	4	4	4	4	0.08	0.699	0.05	0.699	5.0
myocardium	4	4	4	4	0.08	0.699	0.05	0.699	5.0
nationalistic	4	4	4	4	0.08	0.699	0.05	0.699	5.0
neoclassical	4	4	4	4	0.08	0.699	0.05	0.699	5.0
nonalcoholic	6	4	5	4	0.12	0.8451	0.05	0.699	5.0
nutritionally	4	4	3	3	0.08	0.699	0.05	0.699	5.0
Oregonian	4	4	0	0	0.08	0.699	0.05	0.699	5.0
origination	4	4	3	3	0.08	0.699	0.05	0.699	5.0
ornithology	4	4	2	2	0.08	0.699	0.05	0.699	5.0
overexposure	4	4	3	3	0.08	0.699	0.05	0.699	5.0
oversimplified	4	4	4	4	0.08	0.699	0.05	0.699	5.0
Patagonia	4	4	0	0	0.08	0.699	0.05	0.699	5.0
pathologically	4	4	4	4	0.08	0.699	0.05	0.699	5.0
pediatricians	4	4	4	4	0.08	0.699	0.05	0.699	5.0
perfectionism	4	4	4	4	0.08	0.699	0.05	0.699	5.0
periodontal	4	4	4	4	0.08	0.699	0.05	0.699	5.0
phenomenally	7	4	7	4	0.14	0.9031	0.05	0.699	5.0
plausibility	4	4	2	2	0.08	0.699	0.05	0.699	5.0
polarization	4	4	4	4	0.08	0.699	0.05	0.699	5.0
preadolescent	4	4	4	4	0.08	0.699	0.05	0.699	5.0
prefabricated	4	4	4	4	0.08	0.699	0.05	0.699	5.0
prioritizes	4	4	4	4	0.08	0.699	0.05	0.699	5.0
provocatively	4	4	4	4	0.08	0.699	0.05	0.699	5.0
qualitatively	4	4	3	3	0.08	0.699	0.05	0.699	5.0
quantifiable	4	4	4	4	0.08	0.699	0.05	0.699	5.0
ratification	5	4	3	3	0.1	0.7782	0.05	0.699	5.0
recuperation	4	4	4	4	0.08	0.699	0.05	0.699	5.0
regimentation	5	4	4	4	0.1	0.7782	0.05	0.699	5.0
reminiscences	4	4	4	4	0.08	0.699	0.05	0.699	5.0
renunciation	11	4	9	2	0.22	1.0792	0.05	0.699	5.0
repudiating	4	4	4	4	0.08	0.699	0.05	0.699	5.0
retaliating	6	4	6	4	0.12	0.8451	0.05	0.699	5.0
romanticizing	4	4	4	4	0.08	0.699	0.05	0.699	5.0
scatological	7	4	6	4	0.14	0.9031	0.05	0.699	5.0
Secretariat	5	4	0	0	0.1	0.7782	0.05	0.699	5.0
sedimentary	4	4	4	4	0.08	0.699	0.05	0.699	5.0
senatorial	12	4	9	3	0.24	1.1139	0.05	0.699	5.0
televangelist	4	4	4	4	0.08	0.699	0.05	0.699	5.0
tonsillectomy	4	4	4	4	0.08	0.699	0.05	0.699	5.0
trivializing	4	4	4	4	0.08	0.699	0.05	0.699	5.0
typographical	4	4	4	4	0.08	0.699	0.05	0.699	5.0
unabashedly	4	4	4	4	0.08	0.699	0.05	0.699	5.0
unaccountably	4	4	4	4	0.08	0.699	0.05	0.699	5.0
uniformity	4	4	4	4	0.08	0.699	0.05	0.699	5.0
unmistakably	4	4	3	3	0.08	0.699	0.05	0.699	5.0
unprofitable	4	4	4	4	0.08	0.699	0.05	0.699	5.0
unsustainable	4	4	4	4	0.08	0.699	0.05	0.699	5.0
volatility	4	4	4	4	0.08	0.699	0.05	0.699	5.0
accelerators	4	3	3	2	0.08	0.699	0.04	0.6021	5.0
accusatory	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
affirmatively	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
ambassadorship	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
Americanized	3	3	1	1	0.06	0.6021	0.04	0.6021	5.0
amphitheatre	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
anachronistic	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
Anaphylaxis	3	3	1	1	0.06	0.6021	0.04	0.6021	5.0
approximation	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
articulating	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
asphyxiating	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
auditoriums	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
bibliography	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
braggadocio	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
capitalizing	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
cardiologists	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
caricaturist	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
characterizing	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
coagulating	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
commemorated	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
Commercializing	3	3	0	0	0.06	0.6021	0.04	0.6021	5.0
conductivity	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
confectionary	16	3	10	3	0.31	1.2304	0.04	0.6021	5.0
conservatories	5	3	4	3	0.1	0.7782	0.04	0.6021	5.0
conspicuously	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
contributory	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
corticosteroids	8	3	7	2	0.16	0.9542	0.04	0.6021	5.0
counterproposal	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
criminologists	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
customarily	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
decapitations	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
declaratory	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
defamatory	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
degeneracy	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
democratically	6	3	6	3	0.12	0.8451	0.04	0.6021	5.0
densitometer	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
deregulation	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
dialectical	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
disseminating	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
dissemination	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
diversifying	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
elaboration	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
electromagnets	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
electroplating	5	3	4	3	0.1	0.7782	0.04	0.6021	5.0
encapsulated	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
enunciating	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
epitomizes	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
equalization	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
equanimity	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
euphemistically	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
evacuations	4	3	3	2	0.08	0.699	0.04	0.6021	5.0
exaggerations	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
extrapolated	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
falsification	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
functionality	4	3	3	2	0.08	0.699	0.04	0.6021	5.0
generality	4	3	3	3	0.08	0.699	0.04	0.6021	5.0
gentrification	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
geophysical	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
Gerontology	6	3	0	0	0.12	0.8451	0.04	0.6021	5.0
glorification	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
hermaphroditic	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
Hilariously	3	3	1	1	0.06	0.6021	0.04	0.6021	5.0
homogeneous	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
honorarium	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
hydroelectric	5	3	5	3	0.1	0.7782	0.04	0.6021	5.0
hypercritical	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
iconography	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
idiomatic	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
idiopathic	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
idiotically	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
immunizations	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
imperceptible	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
imperceptibly	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
impracticable	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
inactivity	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
incinerating	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
incinerators	5	3	5	3	0.1	0.7782	0.04	0.6021	5.0
inequality	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
insignificance	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
instabilities	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
insupportable	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
intelligible	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
interminably	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
interventionist	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
intrauterine	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
irrelevancy	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
legitimizes	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
libertarian	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
manipulators	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
memorialized	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
metabolisms	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
monopolizes	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
motorcyclists	13	3	13	3	0.25	1.1461	0.04	0.6021	5.0
mutuality	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
naturalistic	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
notifications	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
observatories	5	3	5	3	0.1	0.7782	0.04	0.6021	5.0
oceanographer	4	3	3	3	0.08	0.699	0.04	0.6021	5.0
ontological	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
ophthalmology	5	3	5	3	0.1	0.7782	0.04	0.6021	5.0
originator	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
ornamentation	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
overproduction	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
overprotected	7	3	7	3	0.14	0.9031	0.04	0.6021	5.0
oversimplify	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
pacification	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
paramecium	10	3	7	3	0.2	1.0414	0.04	0.6021	5.0
Petrochemical	5	3	2	2	0.1	0.7782	0.04	0.6021	5.0
photocopiers	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
phraseology	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
physiologist	5	3	5	3	0.1	0.7782	0.04	0.6021	5.0
policyholder	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
polynomial	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
polysyllabic	5	3	5	3	0.1	0.7782	0.04	0.6021	5.0
pontificating	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
pragmatically	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
predispositions	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
privatization	4	3	3	2	0.08	0.699	0.04	0.6021	5.0
prognostication	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
proportionally	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
psychodynamic	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
psychotherapists	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
reactionaries	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
reasonableness	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
reconditioning	7	3	5	3	0.14	0.9031	0.04	0.6021	5.0
rediscovering	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
redistributed	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
reeducation	9	3	8	3	0.18	1.0	0.04	0.6021	5.0
reestablishing	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
reformatories	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
reintroducing	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
reintroduction	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
repudiation	5	3	4	3	0.1	0.7782	0.04	0.6021	5.0
resuscitating	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
reverberation	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
revolutionists	4	3	3	2	0.08	0.699	0.04	0.6021	5.0
Scandinavians	3	3	0	0	0.06	0.6021	0.04	0.6021	5.0
selectivity	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
semifinalists	5	3	5	3	0.1	0.7782	0.04	0.6021	5.0
solidifying	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
specialization	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
supercomputers	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
superconductor	4	3	4	3	0.08	0.699	0.04	0.6021	5.0
superconductors	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
superintendents	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
surreptitiously	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
telemarketers	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0
unaccountable	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
unambiguous	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
unappetizing	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
undemocratic	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
undiplomatic	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
unsentimental	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
unspectacular	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
videocassettes	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0
accentuated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
accumulative	3	2	3	2	0.06	0.6021	0.02	0.4771	5.0
alleviated	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
amalgamation	6	2	4	2	0.12	0.8451	0.02	0.4771	5.0
anachronisms	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
Anatolian	2	2	0	0	0.04	0.4771	0.02	0.4771	5.0
animosities	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
antithetical	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
apparatuses	2	2	2	2	0.04	0.4771	0.02	0.4771	5.0
