Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern	primary_stress_position	secondary_stress_position
lit	496	422	451	389	9.73	2.6964	5.03	2.6263	1.0	1	1.0	
sucked	516	420	494	409	10.12	2.7135	5.01	2.6243	1.0	1	1.0	
booth	1039	419	567	355	20.37	3.017	5.0	2.6232	1.0	1	1.0	
bugs	695	419	566	369	13.63	2.8426	5.0	2.6232	1.0	1	1.0	
heal	578	416	540	404	11.33	2.7627	4.96	2.6201	1.0	1	1.0	
rounds	555	416	538	411	10.88	2.7451	4.96	2.6201	1.0	1	1.0	
grows	484	415	477	410	9.49	2.6857	4.95	2.6191	1.0	1	1.0	
Phil	1830	414	0	0	35.88	3.2627	4.94	2.618	1.0	1	1.0	
ships	1002	414	975	405	19.65	3.0013	4.94	2.618	1.0	1	1.0	
waves	674	414	637	390	13.22	2.8293	4.94	2.618	1.0	1	1.0	
fries	596	413	542	401	11.69	2.776	4.92	2.617	1.0	1	1.0	
jet	721	413	565	361	14.14	2.8585	4.92	2.617	1.0	1	1.0	
shed	560	412	514	398	10.98	2.749	4.91	2.616	1.0	1	1.0	
sixth	551	412	433	328	10.8	2.7419	4.91	2.616	1.0	1	1.0	
scout	657	411	362	216	12.88	2.8182	4.9	2.6149	1.0	1	1.0	
banks	811	410	497	334	15.9	2.9096	4.89	2.6138	1.0	1	1.0	
plot	591	410	557	393	11.59	2.7723	4.89	2.6138	1.0	1	1.0	
breasts	634	409	611	402	12.43	2.8028	4.88	2.6128	1.0	1	1.0	
Fox	1102	409	326	197	21.61	3.0426	4.88	2.6128	1.0	1	1.0	
meets	475	409	463	401	9.31	2.6776	4.88	2.6128	1.0	1	1.0	
phase	629	409	502	367	12.33	2.7993	4.88	2.6128	1.0	1	1.0	
steam	686	408	606	393	13.45	2.837	4.86	2.6117	1.0	1	1.0	
sworn	494	408	486	403	9.69	2.6946	4.86	2.6117	1.0	1	1.0	
dough	810	407	783	400	15.88	2.909	4.85	2.6107	1.0	1	1.0	
rage	577	407	503	386	11.31	2.7619	4.85	2.6107	1.0	1	1.0	
Dean	1974	406	177	93	38.71	3.2956	4.84	2.6096	1.0	1	1.0	
Fort	787	406	280	165	15.43	2.8965	4.84	2.6096	1.0	1	1.0	
clerk	658	405	558	367	12.9	2.8189	4.83	2.6085	1.0	1	1.0	
Las	933	404	29	23	18.29	2.9703	4.82	2.6075	1.0	1	1.0	
script	1000	404	916	338	19.61	3.0004	4.82	2.6075	1.0	1	1.0	
sealed	497	404	473	384	9.75	2.6972	4.82	2.6075	1.0	1	1.0	
thumb	603	404	559	388	11.82	2.781	4.82	2.6075	1.0	1	1.0	
bush	720	403	369	273	14.12	2.8579	4.8	2.6064	1.0	1	1.0	
corn	725	403	633	361	14.22	2.8609	4.8	2.6064	1.0	1	1.0	
fetch	559	403	402	325	10.96	2.7482	4.8	2.6064	1.0	1	1.0	
fried	518	403	456	360	10.16	2.7152	4.8	2.6064	1.0	1	1.0	
shell	674	403	520	370	13.22	2.8293	4.8	2.6064	1.0	1	1.0	
heels	510	402	497	397	10.0	2.7084	4.79	2.6053	1.0	1	1.0	
Aye	2236	401	663	200	43.84	3.3497	4.78	2.6042	1.0	1	1.0	
tools	567	401	540	383	11.12	2.7543	4.78	2.6042	1.0	1	1.0	
tooth	692	401	621	380	13.57	2.8407	4.78	2.6042	1.0	1	1.0	
ward	727	401	432	318	14.25	2.8621	4.78	2.6042	1.0	1	1.0	
hint	469	400	456	396	9.2	2.6721	4.77	2.6031	1.0	1	1.0	
Mount	597	400	198	164	11.71	2.7767	4.77	2.6031	1.0	1	1.0	
mouse	975	400	750	323	19.12	2.9894	4.77	2.6031	1.0	1	1.0	
spots	527	400	503	393	10.33	2.7226	4.77	2.6031	1.0	1	1.0	
beard	643	399	625	390	12.61	2.8089	4.76	2.6021	1.0	1	1.0	
grip	494	399	477	391	9.69	2.6946	4.76	2.6021	1.0	1	1.0	
link	609	399	479	379	11.94	2.7853	4.76	2.6021	1.0	1	1.0	
bleed	515	398	493	387	10.1	2.7126	4.74	2.601	1.0	1	1.0	
log	610	397	555	370	11.96	2.786	4.73	2.5999	1.0	1	1.0	
cos	1535	396	878	301	30.1	3.1864	4.72	2.5988	1.0	1	1.0	
Dan	1878	396	4	4	36.82	3.2739	4.72	2.5988	1.0	1	1.0	
height	476	396	446	377	9.33	2.6785	4.72	2.5988	1.0	1	1.0	
plug	531	396	449	358	10.41	2.7259	4.72	2.5988	1.0	1	1.0	
quote	488	396	467	386	9.57	2.6893	4.72	2.5988	1.0	1	1.0	
barn	693	395	609	342	13.59	2.8414	4.71	2.5977	1.0	1	1.0	
cruise	626	395	506	323	12.27	2.7973	4.71	2.5977	1.0	1	1.0	
launch	1018	395	885	364	19.96	3.0082	4.71	2.5977	1.0	1	1.0	
clubs	531	394	513	383	10.41	2.7259	4.7	2.5966	1.0	1	1.0	
gods	1083	394	973	357	21.24	3.035	4.7	2.5966	1.0	1	1.0	
lick	559	394	467	354	10.96	2.7482	4.7	2.5966	1.0	1	1.0	
pole	642	394	434	311	12.59	2.8082	4.7	2.5966	1.0	1	1.0	
reads	445	394	427	380	8.73	2.6493	4.7	2.5966	1.0	1	1.0	
strikes	485	394	460	372	9.51	2.6866	4.7	2.5966	1.0	1	1.0	
thee	1327	394	1167	364	26.02	3.1232	4.7	2.5966	1.0	1	1.0	
gut	497	393	474	379	9.75	2.6972	4.69	2.5955	1.0	1	1.0	
bait	496	392	457	370	9.73	2.6964	4.67	2.5944	1.0	1	1.0	
blade	663	392	469	362	13.0	2.8222	4.67	2.5944	1.0	1	1.0	
fridge	502	392	499	390	9.84	2.7016	4.67	2.5944	1.0	1	1.0	
sheep	685	392	614	372	13.43	2.8363	4.67	2.5944	1.0	1	1.0	
crashed	531	391	511	382	10.41	2.7259	4.66	2.5933	1.0	1	1.0	
scale	485	391	469	383	9.51	2.6866	4.66	2.5933	1.0	1	1.0	
blank	495	390	465	373	9.71	2.6955	4.65	2.5922	1.0	1	1.0	
hears	470	390	463	384	9.22	2.673	4.65	2.5922	1.0	1	1.0	
Luke	3071	390	2	2	60.22	3.4874	4.65	2.5922	1.0	1	1.0	
chew	462	389	378	340	9.06	2.6656	4.64	2.5911	1.0	1	1.0	
stuffed	441	389	417	372	8.65	2.6454	4.64	2.5911	1.0	1	1.0	
tons	480	389	435	352	9.41	2.6821	4.64	2.5911	1.0	1	1.0	
cloud	599	388	498	358	11.75	2.7782	4.63	2.5899	1.0	1	1.0	
fund	541	388	461	335	10.61	2.734	4.63	2.5899	1.0	1	1.0	
slut	579	388	507	354	11.35	2.7634	4.63	2.5899	1.0	1	1.0	
con	644	387	521	331	12.63	2.8096	4.61	2.5888	1.0	1	1.0	
pill	603	387	581	378	11.82	2.781	4.61	2.5888	1.0	1	1.0	
rape	816	387	739	371	16.0	2.9122	4.61	2.5888	1.0	1	1.0	
faint	473	386	427	355	9.27	2.6758	4.6	2.5877	1.0	1	1.0	
rode	530	386	505	371	10.39	2.7251	4.6	2.5877	1.0	1	1.0	
scum	505	386	465	364	9.9	2.7042	4.6	2.5877	1.0	1	1.0	
tense	522	386	504	381	10.24	2.7185	4.6	2.5877	1.0	1	1.0	
toe	647	386	627	376	12.69	2.8116	4.6	2.5877	1.0	1	1.0	
zoo	696	386	584	347	13.65	2.8432	4.6	2.5877	1.0	1	1.0	
brass	618	385	364	292	12.12	2.7917	4.59	2.5866	1.0	1	1.0	
hats	496	385	458	369	9.73	2.6964	4.59	2.5866	1.0	1	1.0	
skirt	508	385	494	377	9.96	2.7067	4.59	2.5866	1.0	1	1.0	
thou	1144	385	810	285	22.43	3.0588	4.59	2.5866	1.0	1	1.0	
lamp	657	384	640	375	12.88	2.8182	4.58	2.5855	1.0	1	1.0	
mob	660	384	579	346	12.94	2.8202	4.58	2.5855	1.0	1	1.0	
owes	478	384	475	382	9.37	2.6803	4.58	2.5855	1.0	1	1.0	
prayers	485	384	470	373	9.51	2.6866	4.58	2.5855	1.0	1	1.0	
bells	671	383	550	334	13.16	2.8274	4.57	2.5843	1.0	1	1.0	
Buzz	814	383	357	281	15.96	2.9112	4.57	2.5843	1.0	1	1.0	
scares	435	383	419	372	8.53	2.6395	4.57	2.5843	1.0	1	1.0	
beers	548	382	475	372	10.75	2.7396	4.55	2.5832	1.0	1	1.0	
clouds	511	382	482	361	10.02	2.7093	4.55	2.5832	1.0	1	1.0	
leak	517	382	504	379	10.14	2.7143	4.55	2.5832	1.0	1	1.0	
port	741	382	544	312	14.53	2.8704	4.55	2.5832	1.0	1	1.0	
root	534	382	473	357	10.47	2.7284	4.55	2.5832	1.0	1	1.0	
thus	628	382	401	251	12.31	2.7987	4.55	2.5832	1.0	1	1.0	
bombs	728	381	655	351	14.27	2.8627	4.54	2.5821	1.0	1	1.0	
Cliff	1100	381	383	272	21.57	3.0418	4.54	2.5821	1.0	1	1.0	
Geez	575	381	171	138	11.27	2.7604	4.54	2.5821	1.0	1	1.0	
sweep	485	381	411	346	9.51	2.6866	4.54	2.5821	1.0	1	1.0	
gig	571	380	553	374	11.2	2.7574	4.53	2.5809	1.0	1	1.0	
shrink	577	380	550	368	11.31	2.7619	4.53	2.5809	1.0	1	1.0	
bits	549	379	504	358	10.76	2.7404	4.52	2.5798	1.0	1	1.0	
chased	431	379	420	369	8.45	2.6355	4.52	2.5798	1.0	1	1.0	
Scott	1821	379	10	9	35.71	3.2605	4.52	2.5798	1.0	1	1.0	
et	647	377	477	280	12.69	2.8116	4.49	2.5775	1.0	1	1.0	
tapes	664	377	657	377	13.02	2.8228	4.49	2.5775	1.0	1	1.0	
goose	665	376	424	314	13.04	2.8235	4.48	2.5763	1.0	1	1.0	
wolf	1034	376	623	288	20.27	3.0149	4.48	2.5763	1.0	1	1.0	
corpse	515	375	499	368	10.1	2.7126	4.47	2.5752	1.0	1	1.0	
lungs	540	375	513	358	10.59	2.7332	4.47	2.5752	1.0	1	1.0	
boot	568	374	484	350	11.14	2.7551	4.46	2.574	1.0	1	1.0	
branch	514	374	435	340	10.08	2.7118	4.46	2.574	1.0	1	1.0	
fears	467	374	452	364	9.16	2.6702	4.46	2.574	1.0	1	1.0	
pops	598	374	331	271	11.73	2.7774	4.46	2.574	1.0	1	1.0	
tore	423	374	399	352	8.29	2.6274	4.46	2.574	1.0	1	1.0	
blond	533	373	493	348	10.45	2.7275	4.45	2.5729	1.0	1	1.0	
filed	449	373	443	369	8.8	2.6532	4.45	2.5729	1.0	1	1.0	
smack	485	371	417	333	9.51	2.6866	4.42	2.5705	1.0	1	1.0	
Mac	1440	370	112	60	28.24	3.1587	4.41	2.5694	1.0	1	1.0	
stores	485	370	460	363	9.51	2.6866	4.41	2.5694	1.0	1	1.0	
wrist	527	370	515	363	10.33	2.7226	4.41	2.5694	1.0	1	1.0	
Halt	575	369	207	164	11.27	2.7604	4.4	2.5682	1.0	1	1.0	
mon	829	369	699	311	16.25	2.9191	4.4	2.5682	1.0	1	1.0	
tips	467	369	440	355	9.16	2.6702	4.4	2.5682	1.0	1	1.0	
tool	548	369	418	340	10.75	2.7396	4.4	2.5682	1.0	1	1.0	
picks	468	368	453	356	9.18	2.6712	4.39	2.567	1.0	1	1.0	
backs	400	367	391	361	7.84	2.6031	4.38	2.5658	1.0	1	1.0	
nest	566	367	514	343	11.1	2.7536	4.38	2.5658	1.0	1	1.0	
swore	446	367	442	363	8.75	2.6503	4.38	2.5658	1.0	1	1.0	
burst	435	366	422	360	8.53	2.6395	4.36	2.5647	1.0	1	1.0	
cells	610	366	602	364	11.96	2.786	4.36	2.5647	1.0	1	1.0	
pan	627	366	345	265	12.29	2.798	4.36	2.5647	1.0	1	1.0	
rolled	432	366	413	356	8.47	2.6365	4.36	2.5647	1.0	1	1.0	
spoiled	432	366	413	352	8.47	2.6365	4.36	2.5647	1.0	1	1.0	
cave	713	365	666	348	13.98	2.8537	4.35	2.5635	1.0	1	1.0	
beds	437	364	432	362	8.57	2.6415	4.34	2.5623	1.0	1	1.0	
dug	455	364	441	360	8.92	2.659	4.34	2.5623	1.0	1	1.0	
en	485	364	390	307	9.51	2.6866	4.34	2.5623	1.0	1	1.0	
Chuck	1096	363	106	91	21.49	3.0402	4.33	2.5611	1.0	1	1.0	
crown	698	363	559	293	13.69	2.8445	4.33	2.5611	1.0	1	1.0	
crushed	431	363	405	341	8.45	2.6355	4.33	2.5611	1.0	1	1.0	
roast	499	362	435	337	9.78	2.699	4.32	2.5599	1.0	1	1.0	
burnt	488	361	450	342	9.57	2.6893	4.3	2.5587	1.0	1	1.0	
groups	471	361	461	357	9.24	2.6739	4.3	2.5587	1.0	1	1.0	
cent	483	360	461	344	9.47	2.6848	4.29	2.5575	1.0	1	1.0	
Kim	1538	360	18	17	30.16	3.1872	4.29	2.5575	1.0	1	1.0	
phrase	464	360	460	357	9.1	2.6675	4.29	2.5575	1.0	1	1.0	
stones	581	360	495	304	11.39	2.7649	4.29	2.5575	1.0	1	1.0	
chairs	504	359	453	332	9.88	2.7033	4.28	2.5563	1.0	1	1.0	
ties	502	359	491	353	9.84	2.7016	4.28	2.5563	1.0	1	1.0	
fee	494	358	475	349	9.69	2.6946	4.27	2.5551	1.0	1	1.0	
sum	523	358	419	339	10.25	2.7193	4.27	2.5551	1.0	1	1.0	
bid	642	357	619	351	12.59	2.8082	4.26	2.5539	1.0	1	1.0	
Pat	933	357	178	156	18.29	2.9703	4.26	2.5539	1.0	1	1.0	
slice	435	357	396	333	8.53	2.6395	4.26	2.5539	1.0	1	1.0	
rolls	448	356	379	316	8.78	2.6522	4.24	2.5527	1.0	1	1.0	
shorts	480	356	460	347	9.41	2.6821	4.24	2.5527	1.0	1	1.0	
spill	432	356	353	302	8.47	2.6365	4.24	2.5527	1.0	1	1.0	
Ted	2228	355	4	4	43.69	3.3481	4.23	2.5514	1.0	1	1.0	
wished	420	355	415	352	8.24	2.6243	4.23	2.5514	1.0	1	1.0	
bare	425	354	401	341	8.33	2.6294	4.22	2.5502	1.0	1	1.0	
rug	531	354	495	346	10.41	2.7259	4.22	2.5502	1.0	1	1.0	
wiped	401	354	383	341	7.86	2.6042	4.22	2.5502	1.0	1	1.0	
flush	478	352	432	329	9.37	2.6803	4.2	2.5478	1.0	1	1.0	
popped	404	352	394	342	7.92	2.6075	4.2	2.5478	1.0	1	1.0	
smelled	404	352	395	345	7.92	2.6075	4.2	2.5478	1.0	1	1.0	
ex	640	351	511	318	12.55	2.8069	4.18	2.5465	1.0	1	1.0	
kicks	414	351	399	341	8.12	2.618	4.18	2.5465	1.0	1	1.0	
thrill	429	351	400	336	8.41	2.6335	4.18	2.5465	1.0	1	1.0	
planes	894	350	837	336	17.53	2.9518	4.17	2.5453	1.0	1	1.0	
meals	404	349	387	337	7.92	2.6075	4.16	2.5441	1.0	1	1.0	
rot	394	348	373	333	7.73	2.5966	4.15	2.5428	1.0	1	1.0	
snack	466	348	427	326	9.14	2.6693	4.15	2.5428	1.0	1	1.0	
films	750	347	718	333	14.71	2.8756	4.14	2.5416	1.0	1	1.0	
theirs	395	347	373	333	7.75	2.5977	4.14	2.5416	1.0	1	1.0	
guessed	379	346	376	345	7.43	2.5798	4.12	2.5403	1.0	1	1.0	
sail	701	346	648	335	13.75	2.8463	4.12	2.5403	1.0	1	1.0	
gates	684	345	385	275	13.41	2.8357	4.11	2.5391	1.0	1	1.0	
silk	499	345	443	320	9.78	2.699	4.11	2.5391	1.0	1	1.0	
proves	404	344	393	337	7.92	2.6075	4.1	2.5378	1.0	1	1.0	
sleeps	413	344	400	336	8.1	2.617	4.1	2.5378	1.0	1	1.0	
bounce	502	343	442	321	9.84	2.7016	4.09	2.5366	1.0	1	1.0	
pulls	404	343	391	334	7.92	2.6075	4.09	2.5366	1.0	1	1.0	
wars	465	343	305	256	9.12	2.6684	4.09	2.5366	1.0	1	1.0	
bench	493	342	474	330	9.67	2.6937	4.08	2.5353	1.0	1	1.0	
fraud	512	342	492	332	10.04	2.7101	4.08	2.5353	1.0	1	1.0	
Knight	1365	342	426	189	26.76	3.1355	4.08	2.5353	1.0	1	1.0	
spray	492	342	459	320	9.65	2.6928	4.08	2.5353	1.0	1	1.0	
writes	421	342	412	333	8.25	2.6253	4.08	2.5353	1.0	1	1.0	
dealt	379	341	376	338	7.43	2.5798	4.07	2.534	1.0	1	1.0	
bore	395	340	388	338	7.75	2.5977	4.05	2.5328	1.0	1	1.0	
roads	462	340	438	329	9.06	2.6656	4.05	2.5328	1.0	1	1.0	
bears	581	339	440	276	11.39	2.7649	4.04	2.5315	1.0	1	1.0	
chart	483	339	464	331	9.47	2.6848	4.04	2.5315	1.0	1	1.0	
lad	736	339	675	316	14.43	2.8675	4.04	2.5315	1.0	1	1.0	
twin	532	339	395	286	10.43	2.7267	4.04	2.5315	1.0	1	1.0	
boats	599	338	544	319	11.75	2.7782	4.03	2.5302	1.0	1	1.0	
danced	477	338	468	335	9.35	2.6794	4.03	2.5302	1.0	1	1.0	
goat	537	338	480	315	10.53	2.7308	4.03	2.5302	1.0	1	1.0	
drain	440	337	420	327	8.63	2.6444	4.02	2.5289	1.0	1	1.0	
pace	488	337	344	280	9.57	2.6893	4.02	2.5289	1.0	1	1.0	
glove	515	336	475	324	10.1	2.7126	4.01	2.5276	1.0	1	1.0	
mere	401	336	354	308	7.86	2.6042	4.01	2.5276	1.0	1	1.0	
porch	491	336	480	334	9.63	2.692	4.01	2.5276	1.0	1	1.0	
spite	388	336	382	334	7.61	2.5899	4.01	2.5276	1.0	1	1.0	
ham	591	335	473	286	11.59	2.7723	3.99	2.5263	1.0	1	1.0	
stabbed	482	335	461	324	9.45	2.6839	3.99	2.5263	1.0	1	1.0	
stall	457	335	372	300	8.96	2.6609	3.99	2.5263	1.0	1	1.0	
bald	496	334	439	304	9.73	2.6964	3.98	2.525	1.0	1	1.0	
cough	448	334	387	295	8.78	2.6522	3.98	2.525	1.0	1	1.0	
Hail	613	334	191	137	12.02	2.7882	3.98	2.525	1.0	1	1.0	
Q	617	334	24	16	12.1	2.791	3.98	2.525	1.0	1	1.0	
strings	418	334	405	326	8.2	2.6222	3.98	2.525	1.0	1	1.0	
pale	409	333	373	314	8.02	2.6128	3.97	2.5237	1.0	1	1.0	
shirts	444	333	415	317	8.71	2.6484	3.97	2.5237	1.0	1	1.0	
Greek	578	332	14	12	11.33	2.7627	3.96	2.5224	1.0	1	1.0	
switched	391	331	383	324	7.67	2.5933	3.95	2.5211	1.0	1	1.0	
backed	382	330	374	325	7.49	2.5832	3.93	2.5198	1.0	1	1.0	
dive	654	330	544	301	12.82	2.8162	3.93	2.5198	1.0	1	1.0	
dame	702	329	528	258	13.76	2.847	3.92	2.5185	1.0	1	1.0	
fry	428	329	352	293	8.39	2.6325	3.92	2.5185	1.0	1	1.0	
sins	455	329	444	324	8.92	2.659	3.92	2.5185	1.0	1	1.0	
throws	384	329	371	320	7.53	2.5855	3.92	2.5185	1.0	1	1.0	
Kong	1106	328	1	1	21.69	3.0441	3.91	2.5172	1.0	1	1.0	
arts	470	327	361	253	9.22	2.673	3.9	2.5159	1.0	1	1.0	
pad	415	327	390	312	8.14	2.6191	3.9	2.5159	1.0	1	1.0	
skill	404	327	399	325	7.92	2.6075	3.9	2.5159	1.0	1	1.0	
thieves	464	327	393	293	9.1	2.6675	3.9	2.5159	1.0	1	1.0	
tops	375	327	353	310	7.35	2.5752	3.9	2.5159	1.0	1	1.0	
begged	371	326	365	323	7.27	2.5705	3.89	2.5145	1.0	1	1.0	
buys	360	326	345	315	7.06	2.5575	3.89	2.5145	1.0	1	1.0	
cart	461	325	449	321	9.04	2.6646	3.87	2.5132	1.0	1	1.0	
fame	441	325	349	267	8.65	2.6454	3.87	2.5132	1.0	1	1.0	
nailed	367	325	351	317	7.2	2.5658	3.87	2.5132	1.0	1	1.0	
rank	433	325	416	314	8.49	2.6375	3.87	2.5132	1.0	1	1.0	
breeze	410	324	374	304	8.04	2.6138	3.86	2.5119	1.0	1	1.0	
fuss	364	324	362	324	7.14	2.5623	3.86	2.5119	1.0	1	1.0	
bold	385	323	351	299	7.55	2.5866	3.85	2.5105	1.0	1	1.0	
bra	557	323	534	315	10.92	2.7466	3.85	2.5105	1.0	1	1.0	
claimed	372	323	354	307	7.29	2.5717	3.85	2.5105	1.0	1	1.0	
flame	461	323	413	301	9.04	2.6646	3.85	2.5105	1.0	1	1.0	
chef	606	322	467	282	11.88	2.7832	3.84	2.5092	1.0	1	1.0	
lamb	542	322	426	280	10.63	2.7348	3.84	2.5092	1.0	1	1.0	
Ace	751	321	357	220	14.73	2.8762	3.83	2.5079	1.0	1	1.0	
prom	906	321	857	309	17.76	2.9576	3.83	2.5079	1.0	1	1.0	
trucks	503	321	481	308	9.86	2.7024	3.83	2.5079	1.0	1	1.0	
blues	523	320	431	281	10.25	2.7193	3.81	2.5065	1.0	1	1.0	
fold	440	320	370	292	8.63	2.6444	3.81	2.5065	1.0	1	1.0	
plants	488	320	469	312	9.57	2.6893	3.81	2.5065	1.0	1	1.0	
rack	397	320	362	303	7.78	2.5999	3.81	2.5065	1.0	1	1.0	
searched	406	320	399	318	7.96	2.6096	3.81	2.5065	1.0	1	1.0	
stab	447	320	389	293	8.76	2.6513	3.81	2.5065	1.0	1	1.0	
ton	382	320	334	306	7.49	2.5832	3.81	2.5065	1.0	1	1.0	
tossed	421	320	342	294	8.25	2.6253	3.81	2.5065	1.0	1	1.0	
Crane	1714	318	181	92	33.61	3.2343	3.79	2.5038	1.0	1	1.0	
strict	358	318	348	312	7.02	2.5551	3.79	2.5038	1.0	1	1.0	
dip	406	317	354	289	7.96	2.6096	3.78	2.5024	1.0	1	1.0	
freaks	422	317	374	296	8.27	2.6263	3.78	2.5024	1.0	1	1.0	
gin	575	317	403	252	11.27	2.7604	3.78	2.5024	1.0	1	1.0	
Rome	968	317	2	2	18.98	2.9863	3.78	2.5024	1.0	1	1.0	
breast	457	316	424	299	8.96	2.6609	3.77	2.5011	1.0	1	1.0	
fork	450	316	390	285	8.82	2.6542	3.77	2.5011	1.0	1	1.0	
pork	537	316	438	282	10.53	2.7308	3.77	2.5011	1.0	1	1.0	
ranch	895	316	787	270	17.55	2.9523	3.77	2.5011	1.0	1	1.0	
doomed	415	315	381	305	8.14	2.6191	3.76	2.4997	1.0	1	1.0	
smash	421	315	345	276	8.25	2.6253	3.76	2.4997	1.0	1	1.0	
harsh	362	314	326	295	7.1	2.5599	3.74	2.4983	1.0	1	1.0	
cock	580	313	523	289	11.37	2.7642	3.73	2.4969	1.0	1	1.0	
Mum	1108	312	491	212	21.73	3.0449	3.72	2.4955	1.0	1	1.0	
deaths	392	311	384	305	7.69	2.5944	3.71	2.4942	1.0	1	1.0	
Duke	1277	311	206	77	25.04	3.1065	3.71	2.4942	1.0	1	1.0	
Jake	2245	311	8	6	44.02	3.3514	3.71	2.4942	1.0	1	1.0	
owed	374	311	366	306	7.33	2.574	3.71	2.4942	1.0	1	1.0	
Ross	1486	310	2	2	29.14	3.1723	3.7	2.4928	1.0	1	1.0	
sang	419	310	374	291	8.22	2.6232	3.7	2.4928	1.0	1	1.0	
sings	381	310	356	296	7.47	2.5821	3.7	2.4928	1.0	1	1.0	
Tim	1867	310	2	2	36.61	3.2714	3.7	2.4928	1.0	1	1.0	
rides	366	309	353	300	7.18	2.5647	3.68	2.4914	1.0	1	1.0	
sighs	795	309	575	229	15.59	2.9009	3.68	2.4914	1.0	1	1.0	
ditch	401	308	368	288	7.86	2.6042	3.67	2.49	1.0	1	1.0	
float	381	308	357	295	7.47	2.5821	3.67	2.49	1.0	1	1.0	
jammed	371	308	361	303	7.27	2.5705	3.67	2.49	1.0	1	1.0	
oath	504	308	485	297	9.88	2.7033	3.67	2.49	1.0	1	1.0	
wakes	345	308	338	302	6.76	2.5391	3.67	2.49	1.0	1	1.0	
dock	497	307	441	289	9.75	2.6972	3.66	2.4886	1.0	1	1.0	
Peg	1857	307	79	65	36.41	3.269	3.66	2.4886	1.0	1	1.0	
scar	432	307	385	301	8.47	2.6365	3.66	2.4886	1.0	1	1.0	
urge	339	307	333	304	6.65	2.5315	3.66	2.4886	1.0	1	1.0	
grades	451	306	439	300	8.84	2.6551	3.65	2.4871	1.0	1	1.0	
raped	593	306	572	299	11.63	2.7738	3.65	2.4871	1.0	1	1.0	
scan	480	306	423	277	9.41	2.6821	3.65	2.4871	1.0	1	1.0	
jazz	608	305	406	252	11.92	2.7846	3.64	2.4857	1.0	1	1.0	
Pearl	799	304	235	118	15.67	2.9031	3.62	2.4843	1.0	1	1.0	
trips	367	304	362	303	7.2	2.5658	3.62	2.4843	1.0	1	1.0	
ye	641	304	523	238	12.57	2.8075	3.62	2.4843	1.0	1	1.0	
Boo	596	302	162	99	11.69	2.776	3.6	2.4814	1.0	1	1.0	
ghosts	718	302	611	287	14.08	2.8567	3.6	2.4814	1.0	1	1.0	
ribs	426	302	398	291	8.35	2.6304	3.6	2.4814	1.0	1	1.0	
sock	458	302	383	276	8.98	2.6618	3.6	2.4814	1.0	1	1.0	
bent	368	301	317	285	7.22	2.567	3.59	2.48	1.0	1	1.0	
blocked	346	301	337	294	6.78	2.5403	3.59	2.48	1.0	1	1.0	
smashed	358	301	339	284	7.02	2.5551	3.59	2.48	1.0	1	1.0	
draft	371	300	351	287	7.27	2.5705	3.58	2.4786	1.0	1	1.0	
floors	407	300	398	295	7.98	2.6107	3.58	2.4786	1.0	1	1.0	
Le	812	300	253	127	15.92	2.9101	3.58	2.4786	1.0	0		
Pa	1218	300	246	96	23.88	3.086	3.58	2.4786	1.0	1	1.0	
sells	363	300	345	290	7.12	2.5611	3.58	2.4786	1.0	1	1.0	
haul	361	299	293	258	7.08	2.5587	3.56	2.4771	1.0	1	1.0	
Pierce	1313	299	76	59	25.75	3.1186	3.56	2.4771	1.0	1	1.0	
cease	445	298	234	203	8.73	2.6493	3.55	2.4757	1.0	1	1.0	
winds	384	298	341	268	7.53	2.5855	3.55	2.4757	1.0	1	1.0	
worlds	453	298	419	286	8.88	2.6571	3.55	2.4757	1.0	1	1.0	
jar	424	297	413	289	8.31	2.6284	3.54	2.4742	1.0	1	1.0	
serves	319	297	244	233	6.25	2.5051	3.54	2.4742	1.0	1	1.0	
scheme	370	296	365	294	7.25	2.5694	3.53	2.4728	1.0	1	1.0	
dice	533	295	507	280	10.45	2.7275	3.52	2.4713	1.0	1	1.0	
hose	411	295	386	280	8.06	2.6149	3.52	2.4713	1.0	1	1.0	
prep	385	295	266	219	7.55	2.5866	3.52	2.4713	1.0	1	1.0	
faced	320	294	307	282	6.27	2.5065	3.51	2.4698	1.0	1	1.0	
stream	410	294	357	270	8.04	2.6138	3.51	2.4698	1.0	1	1.0	
cans	391	293	379	288	7.67	2.5933	3.49	2.4683	1.0	1	1.0	
cue	397	293	315	248	7.78	2.5999	3.49	2.4683	1.0	1	1.0	
fist	375	293	328	280	7.35	2.5752	3.49	2.4683	1.0	1	1.0	
whack	455	293	401	276	8.92	2.659	3.49	2.4683	1.0	1	1.0	
flames	382	292	367	282	7.49	2.5832	3.48	2.4669	1.0	1	1.0	
hunch	383	292	382	291	7.51	2.5843	3.48	2.4669	1.0	1	1.0	
lined	330	292	327	289	6.47	2.5198	3.48	2.4669	1.0	1	1.0	
scores	422	292	401	277	8.27	2.6263	3.48	2.4669	1.0	1	1.0	
shoots	356	292	336	278	6.98	2.5527	3.48	2.4669	1.0	1	1.0	
Carl	1391	291	24	3	27.27	3.1436	3.47	2.4654	1.0	1	1.0	
rash	410	291	401	289	8.04	2.6138	3.47	2.4654	1.0	1	1.0	
soil	397	291	383	282	7.78	2.5999	3.47	2.4654	1.0	1	1.0	
