Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
egoism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
elicited	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
elongation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
embellishment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
embezzlers	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
embraceable	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
Eminences	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	1000
employable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
emulating	4	2	4	2	0.08	0.699	0.02	0.4771	4.0	1020
encompassing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
endothermic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
enviously	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
epitomize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
equitation	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2010
equivalents	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
estimable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
estimations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
ethnographic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
Eugenia	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2100
evaluates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
exacerbates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
exasperate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
executors	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
exerciser	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
exhaustively	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
exhibitor	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
exhortation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2210
exothermic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
expansionist	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	0100
explication	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	2010
extricating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
facsimiles	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
fecundity	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
Federated	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	1020
federations	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2010
feudalism	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1020
firebombing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
fissionable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
Floridian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	0100
Floridians	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	0100
fluorocarbon	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
formulary	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
fragmentary	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1020
fraudulently	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
freemasonry	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	1100
functionaries	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
functionary	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
Galatea	5	2	0	0	0.1	0.7782	0.02	0.4771	4.0	2010
Galilean	7	2	0	0	0.14	0.9031	0.02	0.4771	4.0	2010
generically	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
geodesic	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	2010
germinated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
gravimetric	7	2	6	2	0.14	0.9031	0.02	0.4771	4.0	2010
gregarious	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
Harmonia	18	2	4	1	0.35	1.2788	0.02	0.4771	4.0	0100
harmonium	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
hegemonic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
Hellenistic	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
hesitancy	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
hesitantly	4	2	4	2	0.08	0.699	0.02	0.4771	4.0	1000
homogenous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
homologous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
hospitalize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1202
humanistic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
humanizes	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
hydrothermal	10	2	9	2	0.2	1.0414	0.02	0.4771	4.0	2010
hyperbaric	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0010
hypertrophic	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0	2010
hypnotizes	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
illicitly	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1000
illusionists	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
illusory	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
immunizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
imperatives	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
impoverishment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
imprimatur	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
imprudently	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
imputation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
incidences	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
inculcated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
indemnified	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
indignantly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
inequities	4	2	4	2	0.08	0.699	0.02	0.4771	4.0	0100
infanticide	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	0102
inheritor	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
inimical	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
initialize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
initialized	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
insolvency	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
insulating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
insulator	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
insurances	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
integrator	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
internecine	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
intersected	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
interviewees	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0001
intoxicate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
intoxicates	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0	0102
intransigence	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	0100
intrepidly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
intriguingly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
invariance	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
inveterate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
Iranian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	0100
iridium	12	2	8	1	0.24	1.1139	0.02	0.4771	4.0	0100
isotonic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
itemizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
Jacobean	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
kindergartner	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
labyrinthine	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2012
legalizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
liberian	3	2	2	1	0.06	0.6021	0.02	0.4771	4.0	0100
Lilliputian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
Liquidator	3	2	0	0	0.06	0.6021	0.02	0.4771	4.0	1020
localities	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
logarithm	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
logarithmic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
logarithms	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
logistically	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
lumpectomy	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	2100
lyricism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
machination	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
maneuverings	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
mannerism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
marsupial	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
mastoiditis	4	2	4	2	0.08	0.699	0.02	0.4771	4.0	2010
materiel	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0201
Mathematic	18	2	1	1	0.35	1.2788	0.02	0.4771	4.0	2010
Mauricio	4	2	0	0	0.08	0.699	0.02	0.4771	4.0	0100
mechanistic	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	2010
mediated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
Melanesian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
memorials	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	0100
metalworker	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
metalworking	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
metastasis	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
metastasize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
methotrexate	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2012
micrometer	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
Microsystems	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	1210
midafternoon	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1202
milliliter	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
minibuses	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
miscalculate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
Miscellany	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	1020
mispronounces	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0010
mispronouncing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0010
misremember	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0010
modality	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
moderated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
modernism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
modulated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
moneymakers	4	2	4	2	0.08	0.699	0.02	0.4771	4.0	1020
Montessori	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
moviegoing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1220
Mycenaean	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
nasopharynx	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
navigable	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	1000
navigators	4	2	4	2	0.08	0.699	0.02	0.4771	4.0	1020
necessitate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
necessitates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
necromancy	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0	1020
Nehemiah	6	2	0	0	0.12	0.8451	0.02	0.4771	4.0	2010
neuropathy	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1020
neuroscience	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1020
Nicaraguans	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
Nigerians	3	2	0	0	0.06	0.6021	0.02	0.4771	4.0	0100
nobelium	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
noblewoman	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
nominating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
nonconformists	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
nonlinear	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0120
numerically	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
offensively	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
Olympiad	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	0102
Olympians	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	0100
omnivorous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
oncologists	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
optometry	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
orderliness	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
orthodontics	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
orthodontists	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2010
orthopedists	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2010
outstandingly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2100
overbooking	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
overcharges	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
overcooking	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
overdosing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
overfishing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1020
overhanging	4	2	4	2	0.08	0.699	0.02	0.4771	4.0	1020
overhauling	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
overlying	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
overpayment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
overprotect	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2001
overspending	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
oxidizer	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
oxidizing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1020
Pacifica	9	2	0	0	0.18	1.0	0.02	0.4771	4.0	0100
panoramic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
pantheistic	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	2010
participle	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	1020
participles	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
pasteurizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
penalizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
penology	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
pentimento	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
perceptual	4	2	4	2	0.08	0.699	0.02	0.4771	4.0	0100
percolated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
Perforating	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	1020
peripherals	7	2	6	2	0.14	0.9031	0.02	0.4771	4.0	0100
permeating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
persecutions	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	2010
persecutors	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
personifies	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
persuasiveness	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
perturbation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
Petronella	3	2	0	0	0.06	0.6021	0.02	0.4771	4.0	2010
Plutonian	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	0100
poinsettia	3	2	2	1	0.06	0.6021	0.02	0.4771	4.0	0100
polarizing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1020
politicized	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	0102
polygamous	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
pontificate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
popularized	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1002
populating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
predicaments	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
predominance	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
predominates	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
presidium	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
pressurizing	6	2	6	2	0.12	0.8451	0.02	0.4771	4.0	1020
preventable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
profanation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
programmable	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1200
promethium	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
promulgated	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
promulgating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
propensities	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
protestation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2210
protestations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2210
pugilism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
pugilistic	3	2	2	1	0.06	0.6021	0.02	0.4771	4.0	2010
Punctilious	3	2	1	1	0.06	0.6021	0.02	0.4771	4.0	0100
pyrotechnic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
qualitative	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
quantifying	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
quantitative	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	1020
rabbinical	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
racialism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
radicalized	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1002
Reaganomics	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
realignment	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0010
realizations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1010
realpolitik	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2201
rebalancing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
recalcitrance	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0	0100
recalculate	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	0102
recertified	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
recidivist	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
reconstructions	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
recordable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
recriminate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0201
reemphasize	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
reformulate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
reimbursements	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
reimburses	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
reimbursing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
reinvested	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
relegating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
remembrances	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
reorient	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
repairable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
Repossession	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
reprocessing	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
Republica	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	0100
reshuffling	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
responsiveness	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
restaurateurs	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2001
restorations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
retrovirus	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
reunified	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
reverberate	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
revocation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
ricocheting	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1020
Rosaria	3	2	0	0	0.06	0.6021	0.02	0.4771	4.0	0100
rutabagas	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	1000
salinity	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
salutary	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
sanctimony	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
scatology	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
seasonable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
seasonally	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
secretiveness	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
sectarian	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
seismology	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2100
seventieth	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	1000
shortsightedness	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1100
socialistic	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0	2010
somersaulting	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
sophisticate	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0102
spectrometry	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	0100
stenographic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
sterilizer	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
sterilizes	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	1020
stratospheric	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2010
Streptococcus	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2010
subcontinent	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
subcontractor	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0120
subdivisions	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
superimposed	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2001
superoxide	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2012
supplemented	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
supportable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
survivable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
survivalists	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0100
sycophantic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
synchronizing	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
syncopation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
synergistic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
synthetically	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
systematics	4	2	3	1	0.08	0.699	0.02	0.4771	4.0	2010
tabulations	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	2010
tanzanian	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2100
technologists	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2100
tenaciously	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
terminations	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
terroristic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
thalidomide	2	2	1	1	0.04	0.4771	0.02	0.4771	4.0	0102
theatergoer	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1000
thematically	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
theocracy	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
thermoplastic	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
thundershower	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
tonality	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
traditionalists	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
transmittable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
transparencies	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
transpiring	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
transportable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
tribulation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
Triceratops	2	2	0	0	0.04	0.4771	0.02	0.4771	4.0	2102
ubiquity	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
uncritical	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
underpaying	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
underscoring	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
underwritten	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
unelected	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
unevenly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
unexciting	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0010
unfailingly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
uninviting	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
unionism	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
unmolested	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
unpleasantly	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
unrealized	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0102
unrefuted	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
unshakeable	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
unwinnable	11	2	11	2	0.22	1.0792	0.02	0.4771	4.0	0100
uremia	3	2	2	2	0.06	0.6021	0.02	0.4771	4.0	0100
urologists	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
usurpation	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
utilizes	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
vacationers	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	0100
vacillating	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	1020
velocities	3	2	3	2	0.06	0.6021	0.02	0.4771	4.0	0100
veneration	2	2	2	2	0.04	0.4771	0.02	0.4771	4.0	2010
