Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count	stress_pattern
irradiated	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0	01020
Macedonia	13	7	0	0	0.25	1.1461	0.08	0.9031	5.0	20100
memorialize	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01002
monopolizing	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
nonrefundable	7	7	5	5	0.14	0.9031	0.08	0.9031	5.0	00100
overabundance	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	10010
paradoxical	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	20100
photosynthesis	11	7	9	7	0.22	1.0792	0.08	0.9031	5.0	20100
practicality	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0	20100
Presbyterians	8	7	0	0	0.16	0.9542	0.08	0.9031	5.0	20100
pressurization	9	7	8	6	0.18	1.0	0.08	0.9031	5.0	20010
procrastination	17	7	12	5	0.33	1.2553	0.08	0.9031	5.0	02010
recidivism	9	7	6	6	0.18	1.0	0.08	0.9031	5.0	01020
reciprocity	9	7	7	6	0.18	1.0	0.08	0.9031	5.0	20100
reconstituted	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
recrimination	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	02010
recriminations	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	02010
redistribution	10	7	9	7	0.2	1.0414	0.08	0.9031	5.0	20010
rejuvenated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
repatriated	8	7	8	7	0.16	0.9542	0.08	0.9031	5.0	01020
reverberating	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0	01020
stabilization	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	20010
subliminally	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0	01000
subordinated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
substantiated	7	7	7	7	0.14	0.9031	0.08	0.9031	5.0	01020
supercilious	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0	20100
testimonials	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0	20100
unimpeachable	7	7	6	6	0.14	0.9031	0.08	0.9031	5.0	20100
Unitarian	8	7	0	0	0.16	0.9542	0.08	0.9031	5.0	20100
utilization	9	7	8	6	0.18	1.0	0.08	0.9031	5.0	20010
versatility	8	7	7	6	0.16	0.9542	0.08	0.9031	5.0	20100
virtuosity	9	7	7	6	0.18	1.0	0.08	0.9031	5.0	00100
Yugoslavian	9	7	0	0	0.18	1.0	0.08	0.9031	5.0	20100
accreditation	9	6	8	6	0.18	1.0	0.07	0.8451	5.0	02010
Acetylcholine	7	6	3	3	0.14	0.9031	0.07	0.8451	5.0	02010
Amalgamated	6	6	1	1	0.12	0.8451	0.07	0.8451	5.0	01020
amortization	7	6	6	5	0.14	0.9031	0.07	0.8451	5.0	20010
annihilating	7	6	6	5	0.14	0.9031	0.07	0.8451	5.0	01020
antioxidants	6	6	3	3	0.12	0.8451	0.07	0.8451	5.0	20100
apolitical	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0	20100
astrophysicist	8	6	8	6	0.16	0.9542	0.07	0.8451	5.0	20100
asymmetrical	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
Babylonian	7	6	0	0	0.14	0.9031	0.07	0.8451	5.0	20100
coagulation	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0	01010
communicative	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	01000
competitiveness	7	6	5	5	0.14	0.9031	0.07	0.8451	5.0	01000
conceptually	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0	01000
Constabulary	10	6	4	4	0.2	1.0414	0.07	0.8451	5.0	01020
conventionally	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	01000
coordinators	7	6	6	5	0.14	0.9031	0.07	0.8451	5.0	01020
criminality	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0	20100
culpability	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
degenerating	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	01020
depressurizing	10	6	9	5	0.2	1.0414	0.07	0.8451	5.0	01020
diplomatically	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
disillusioning	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
enthusiasms	9	6	7	6	0.18	1.0	0.07	0.8451	5.0	01020
fanatically	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0	01000
fanaticism	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0	01020
gynecologists	7	6	6	6	0.14	0.9031	0.07	0.8451	5.0	20100
horticultural	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0	20100
humidifier	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	01020
identifier	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	01020
illiteracy	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0	01000
inaugurated	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0	01020
inexorable	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	21000
inextricably	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0	01000
inimitable	8	6	6	6	0.16	0.9542	0.07	0.8451	5.0	01000
irreparably	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	01000
irretrievably	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	00100
isolationist	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0	20100
justifications	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20010
majestically	8	6	8	6	0.16	0.9542	0.07	0.8451	5.0	01000
microcomputer	8	6	8	6	0.16	0.9542	0.07	0.8451	5.0	12010
micromanaging	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
misrepresenting	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0	02010
Montevideo	10	6	0	0	0.2	1.0414	0.07	0.8451	5.0	20102
Napoleonic	14	6	0	0	0.27	1.1761	0.07	0.8451	5.0	02010
nullification	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20010
obliteration	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0	02010
Oceanographic	12	6	3	2	0.24	1.1139	0.07	0.8451	5.0	20010
oceanography	7	6	6	5	0.14	0.9031	0.07	0.8451	5.0	20100
oversensitive	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
Paleozoic	6	6	0	0	0.12	0.8451	0.07	0.8451	5.0	20010
peripherally	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0	01000
reciprocated	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0	01020
redecoration	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0	20010
rejuvenating	8	6	8	6	0.16	0.9542	0.07	0.8451	5.0	01020
retroactively	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
situational	7	6	5	5	0.14	0.9031	0.07	0.8451	5.0	20100
sociologist	7	6	7	6	0.14	0.9031	0.07	0.8451	5.0	20100
sterilization	17	6	13	6	0.33	1.2553	0.07	0.8451	5.0	20010
superconducting	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0	10020
synchronicity	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0	00100
underestimates	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
undocumented	6	6	5	5	0.12	0.8451	0.07	0.8451	5.0	01000
unforeseeable	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	20100
unnaturally	6	6	6	6	0.12	0.8451	0.07	0.8451	5.0	01000
unregulated	6	6	4	4	0.12	0.8451	0.07	0.8451	5.0	01020
videocassette	7	6	6	6	0.14	0.9031	0.07	0.8451	5.0	10002
absenteeism	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
accommodated	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01020
acrimonious	7	5	6	4	0.14	0.9031	0.06	0.7782	5.0	20100
adjudicated	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	01020
aficionados	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	02010
alternatively	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	01000
anachronism	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01020
appropriation	8	5	8	5	0.16	0.9542	0.06	0.7782	5.0	02010
archipelago	7	5	5	4	0.14	0.9031	0.06	0.7782	5.0	20102
assimilating	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01020
attributable	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
Babylonians	5	5	0	0	0.1	0.7782	0.06	0.7782	5.0	20100
Bougainvillea	7	5	3	3	0.14	0.9031	0.06	0.7782	5.0	22100
cannibalizing	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	10020
capitulation	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	02010
carcinogenic	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20010
circumnavigate	6	5	4	3	0.12	0.8451	0.06	0.7782	5.0	00101
commemoration	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	02010
commonality	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	20100
compartmentalized	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	20100
configurations	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	02010
conglomeration	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	02010
connectivity	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0	00100
continuances	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	01000
counteroffensive	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	20010
Counterterrorist	5	5	2	2	0.1	0.7782	0.06	0.7782	5.0	20100
Creationism	16	5	6	4	0.31	1.2304	0.06	0.7782	5.0	01020
criminologist	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
debilitated	7	5	7	5	0.14	0.9031	0.06	0.7782	5.0	01020
deceleration	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0	02010
deforestation	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	02010
deleterious	9	5	9	5	0.18	1.0	0.06	0.7782	5.0	20100
depilatory	8	5	8	5	0.16	0.9542	0.06	0.7782	5.0	01020
deterministic	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	02010
diagonally	7	5	5	4	0.14	0.9031	0.06	0.7782	5.0	01000
Dionysian	5	5	0	0	0.1	0.7782	0.06	0.7782	5.0	20100
directorial	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	00100
dispassionately	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
disseminated	5	5	3	3	0.1	0.7782	0.06	0.7782	5.0	01020
Egyptology	5	5	0	0	0.1	0.7782	0.06	0.7782	5.0	20100
elaborated	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
electrostatic	10	5	8	5	0.2	1.0414	0.06	0.7782	5.0	02010
encyclopedic	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0	02010
equivocation	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	00010
exculpatory	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	21020
exoneration	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	00010
extrapolating	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	01020
feasibility	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
fortification	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	20010
geometrical	6	5	5	4	0.12	0.8451	0.06	0.7782	5.0	20100
geometrically	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
horticulturist	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
imponderables	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
indefinable	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	00100
indoctrinated	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	01020
intuitively	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
irresistibly	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	20100
liberalism	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	10020
materially	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	01000
militaristic	6	5	3	3	0.12	0.8451	0.06	0.7782	5.0	20010
modernization	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20010
multimillionaires	7	5	7	5	0.14	0.9031	0.06	0.7782	5.0	20201
mummification	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20010
Neapolitan	6	5	0	0	0.12	0.8451	0.06	0.7782	5.0	20100
necessitating	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	01020
neutralization	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20010
nonmilitary	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01020
nymphomaniacs	6	5	4	4	0.12	0.8451	0.06	0.7782	5.0	20102
orientated	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	10020
overconfidence	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	20100
perpetuated	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01020
personalizing	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	10020
Pharmacology	5	5	2	2	0.1	0.7782	0.06	0.7782	5.0	20100
photoelectric	6	5	5	4	0.12	0.8451	0.06	0.7782	5.0	20010
photojournalist	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
polyethylene	6	5	4	3	0.12	0.8451	0.06	0.7782	5.0	20102
precariously	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
precipitously	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	21000
prioritizing	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	01020
professorial	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
prototypical	7	5	7	5	0.14	0.9031	0.06	0.7782	5.0	20100
recoverable	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
recuperated	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	01020
recuperative	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
revitalizing	7	5	5	5	0.14	0.9031	0.06	0.7782	5.0	01020
specification	8	5	6	5	0.16	0.9542	0.06	0.7782	5.0	20010
specificity	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	20100
spiritualist	11	5	10	5	0.22	1.0792	0.06	0.7782	5.0	10000
subjectivity	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0	00100
subsidiaries	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01020
substantiation	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	02010
suitability	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
triviality	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
unalterable	5	5	4	4	0.1	0.7782	0.06	0.7782	5.0	01000
unanswerable	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	22000
underachievers	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	10020
undergraduates	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	20100
unobtainable	6	5	6	5	0.12	0.8451	0.06	0.7782	5.0	20100
unreality	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	20100
unseasonably	5	5	5	5	0.1	0.7782	0.06	0.7782	5.0	01000
verifiable	6	5	5	5	0.12	0.8451	0.06	0.7782	5.0	10200
victimization	10	5	10	5	0.2	1.0414	0.06	0.7782	5.0	20010
abolitionists	13	4	12	4	0.25	1.1461	0.05	0.699	5.0	20100
aborigine	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
alimentary	4	4	3	3	0.08	0.699	0.05	0.699	5.0	20100
alleviating	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01020
alphanumeric	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	20010
ambiguities	4	4	4	4	0.08	0.699	0.05	0.699	5.0	00100
amphitheater	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	10200
antigovernment	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
apotheosis	4	4	4	4	0.08	0.699	0.05	0.699	5.0	02010
autonomously	4	4	4	4	0.08	0.699	0.05	0.699	5.0	21000
Biomedical	4	4	1	1	0.08	0.699	0.05	0.699	5.0	20100
cafeterias	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
categorizes	4	4	4	4	0.08	0.699	0.05	0.699	5.0	10020
categorizing	4	4	3	3	0.08	0.699	0.05	0.699	5.0	10020
choreographers	6	4	6	4	0.12	0.8451	0.05	0.699	5.0	20100
chromatography	4	4	4	4	0.08	0.699	0.05	0.699	5.0	00100
competitively	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01000
conciliation	4	4	3	3	0.08	0.699	0.05	0.699	5.0	02010
confabulation	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	02010
conscientiously	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
Criminalistics	9	4	0	0	0.18	1.0	0.05	0.699	5.0	20010
decommissioning	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	00100
demilitarized	6	4	6	4	0.12	0.8451	0.05	0.699	5.0	01002
deteriorates	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	01002
differentiates	4	4	4	4	0.08	0.699	0.05	0.699	5.0	00102
discontinuing	4	4	4	4	0.08	0.699	0.05	0.699	5.0	00100
diverticulum	6	4	6	4	0.12	0.8451	0.05	0.699	5.0	20100
dramatization	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20010
echolocation	5	4	3	2	0.1	0.7782	0.05	0.699	5.0	20010
electromagnet	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	02010
eliminations	4	4	3	3	0.08	0.699	0.05	0.699	5.0	02010
emaciated	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01020
Ethiopians	4	4	0	0	0.08	0.699	0.05	0.699	5.0	20100
etiology	4	4	3	3	0.08	0.699	0.05	0.699	5.0	20100
evangelism	4	4	3	3	0.08	0.699	0.05	0.699	5.0	01020
excommunicate	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	20102
expressionistic	4	4	4	4	0.08	0.699	0.05	0.699	5.0	02010
extrapolation	4	4	4	4	0.08	0.699	0.05	0.699	5.0	02010
extravagantly	5	4	4	3	0.1	0.7782	0.05	0.699	5.0	21000
facilitators	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	01020
generational	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
geopolitics	4	4	2	2	0.08	0.699	0.05	0.699	5.0	20100
gullibility	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
Gynecology	8	4	3	3	0.16	0.9542	0.05	0.699	5.0	20100
harmoniously	7	4	6	4	0.14	0.9031	0.05	0.699	5.0	01000
hematology	4	4	2	2	0.08	0.699	0.05	0.699	5.0	20100
homeostasis	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	20010
illegality	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
immemorial	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
impressionism	6	4	3	2	0.12	0.8451	0.05	0.699	5.0	01020
inadequately	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01000
inadvisable	4	4	3	3	0.08	0.699	0.05	0.699	5.0	00100
incarcerating	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01020
incineration	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	01020
inexpensively	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
intercollegiate	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20010
interrelated	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20010
interrogators	4	4	4	4	0.08	0.699	0.05	0.699	5.0	21020
intrinsically	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01000
invariable	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01000
invitational	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	20100
irreversibly	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
lackadaisical	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
laparoscopy	6	4	6	4	0.12	0.8451	0.05	0.699	5.0	20100
lollapalooza	4	4	3	3	0.08	0.699	0.05	0.699	5.0	20010
longitudinal	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
magnetically	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01000
magnetometer	5	4	4	3	0.1	0.7782	0.05	0.699	5.0	20100
metallurgical	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
methodologies	4	4	3	3	0.08	0.699	0.05	0.699	5.0	20100
microprocessors	5	4	5	4	0.1	0.7782	0.05	0.699	5.0	20100
microscopically	4	4	3	3	0.08	0.699	0.05	0.699	5.0	20100
microwavable	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
militarism	5	4	4	3	0.1	0.7782	0.05	0.699	5.0	10020
ministerial	5	4	3	2	0.1	0.7782	0.05	0.699	5.0	20100
miscalculations	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01010
monochromatic	8	4	8	4	0.16	0.9542	0.05	0.699	5.0	20010
multinationals	4	4	4	4	0.08	0.699	0.05	0.699	5.0	22100
multiplicity	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
myocardium	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
nationalistic	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20010
neoclassical	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
nonalcoholic	6	4	5	4	0.12	0.8451	0.05	0.699	5.0	22010
nutritionally	4	4	3	3	0.08	0.699	0.05	0.699	5.0	01000
Oregonian	4	4	0	0	0.08	0.699	0.05	0.699	5.0	20100
origination	4	4	3	3	0.08	0.699	0.05	0.699	5.0	02010
ornithology	4	4	2	2	0.08	0.699	0.05	0.699	5.0	20100
overexposure	4	4	3	3	0.08	0.699	0.05	0.699	5.0	20010
oversimplified	4	4	4	4	0.08	0.699	0.05	0.699	5.0	00102
Patagonia	4	4	0	0	0.08	0.699	0.05	0.699	5.0	20100
pathologically	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
pediatricians	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20010
perfectionism	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01020
periodontal	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20010
phenomenally	7	4	7	4	0.14	0.9031	0.05	0.699	5.0	01000
plausibility	4	4	2	2	0.08	0.699	0.05	0.699	5.0	20100
polarization	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20010
preadolescent	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20010
prefabricated	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01020
prioritizes	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01020
provocatively	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01000
qualitatively	4	4	3	3	0.08	0.699	0.05	0.699	5.0	20100
quantifiable	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
ratification	5	4	3	3	0.1	0.7782	0.05	0.699	5.0	20010
recuperation	4	4	4	4	0.08	0.699	0.05	0.699	5.0	02010
regimentation	5	4	4	4	0.1	0.7782	0.05	0.699	5.0	20010
reminiscences	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
renunciation	11	4	9	2	0.22	1.0792	0.05	0.699	5.0	02010
repudiating	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01020
retaliating	6	4	6	4	0.12	0.8451	0.05	0.699	5.0	01020
romanticizing	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01020
scatological	7	4	6	4	0.14	0.9031	0.05	0.699	5.0	00100
Secretariat	5	4	0	0	0.1	0.7782	0.05	0.699	5.0	20100
sedimentary	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
senatorial	12	4	9	3	0.24	1.1139	0.05	0.699	5.0	20100
televangelist	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
tonsillectomy	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
trivializing	4	4	4	4	0.08	0.699	0.05	0.699	5.0	10020
typographical	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
unabashedly	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
unaccountably	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
uniformity	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
unmistakably	4	4	3	3	0.08	0.699	0.05	0.699	5.0	20100
unprofitable	4	4	4	4	0.08	0.699	0.05	0.699	5.0	01000
unsustainable	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
volatility	4	4	4	4	0.08	0.699	0.05	0.699	5.0	20100
accelerators	4	3	3	2	0.08	0.699	0.04	0.6021	5.0	01020
accusatory	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01020
affirmatively	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01000
ambassadorship	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01002
Americanized	3	3	1	1	0.06	0.6021	0.04	0.6021	5.0	01002
amphitheatre	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0	10200
anachronistic	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	02010
Anaphylaxis	3	3	1	1	0.06	0.6021	0.04	0.6021	5.0	20010
approximation	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	02010
articulating	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01020
asphyxiating	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01020
auditoriums	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	20100
bibliography	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	20100
braggadocio	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	20102
capitalizing	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	10020
cardiologists	4	3	4	3	0.08	0.699	0.04	0.6021	5.0	20100
caricaturist	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	10000
characterizing	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	10020
coagulating	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01020
commemorated	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01020
Commercializing	3	3	0	0	0.06	0.6021	0.04	0.6021	5.0	01020
conductivity	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	22100
confectionary	16	3	10	3	0.31	1.2304	0.04	0.6021	5.0	01020
conservatories	5	3	4	3	0.1	0.7782	0.04	0.6021	5.0	01020
conspicuously	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01000
contributory	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01020
corticosteroids	8	3	7	2	0.16	0.9542	0.04	0.6021	5.0	20012
counterproposal	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	10020
criminologists	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	20100
customarily	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0	20100
decapitations	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0	02010
declaratory	4	3	4	3	0.08	0.699	0.04	0.6021	5.0	01020
defamatory	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01020
degeneracy	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	01000
democratically	6	3	6	3	0.12	0.8451	0.04	0.6021	5.0	20100
densitometer	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	20100
deregulation	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	02010
dialectical	4	3	4	3	0.08	0.699	0.04	0.6021	5.0	20100
disseminating	3	3	2	2	0.06	0.6021	0.04	0.6021	5.0	01020
dissemination	3	3	3	3	0.06	0.6021	0.04	0.6021	5.0	02010
